"No.","Time","Source","Destination","Protocol","Length","Info"
"3377","540.721203476","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=36138 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3378","540.737235019","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"3379","540.737707328","10.10.5.11","10.10.5.14","SMB","2747","Trans2 Secondary Request, FID: 0x0000 [TCP segment of a reassembled PDU]"
"3380","540.737844164","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=40291 Win=65536 Len=0"
"3381","540.738048069","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=40291 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3382","540.738048188","10.10.5.11","10.10.5.14","SMB","1287","Trans2 Secondary Request, FID: 0x0000"
"3383","540.738048218","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=42984 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3384","540.738244937","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=42984 Win=65536 Len=0"
"3385","540.738412423","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=44444 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3386","540.738529311","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=45904 Win=65536 Len=0"
"3387","540.738698536","10.10.5.11","10.10.5.14","SMB","1287","Trans2 Secondary Request, FID: 0x0000"
"3388","540.752396701","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=47137 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3389","540.752497405","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=48597 Win=65536 Len=0"
"3390","540.753027399","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=48597 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3391","540.753233647","10.10.5.11","10.10.5.14","SMB","2747","Trans2 Secondary Request, FID: 0x0000 [TCP segment of a reassembled PDU]"
"3392","540.753371464","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=52750 Win=65536 Len=0"
"3393","540.753744221","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=52750 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3394","540.767259433","10.10.5.14","10.10.5.255","NBNS","92","Name query NB PIPE.SKYPE.COM<00>"
"3395","540.767714023","10.10.5.11","10.10.5.14","SMB","2747","Trans2 Secondary Request, FID: 0x0000 [TCP segment of a reassembled PDU]"
"3396","540.767838499","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=56903 Win=65536 Len=0"
"3397","540.768016959","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=56903 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3398","540.768228590","10.10.5.11","10.10.5.14","SMB","2747","Trans2 Secondary Request, FID: 0x0000 [TCP segment of a reassembled PDU]"
"3399","540.768360375","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=61056 Win=65536 Len=0"
"3400","540.769094418","10.10.5.11","10.10.5.14","TCP","1514","50160  >  445 [PSH, ACK] Seq=61056 Ack=424 Win=65024 Len=1460 [TCP segment of a reassembled PDU]"
"3401","540.771155652","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","86","Standard query 0x1251 A isatap"
"3402","540.771155784","10.10.5.14","224.0.0.252","LLMNR","66","Standard query 0x1251 A isatap"
"3403","540.974314464","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=62516 Win=65536 Len=0"
"3404","540.974490630","10.10.5.11","10.10.5.14","SMB","1287","Trans2 Secondary Request, FID: 0x0000"
"3405","540.976036668","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ISATAP<00>"
"3406","541.070029803","10.10.5.14","10.10.5.255","BROWSER","221","Request Announcement NODE4-PC"
"3407","541.076286313","10.10.5.11","10.10.5.255","BROWSER","248","Local Master Announcement NODE1-PC, Workstation, Server, NT Workstation, Potential Browser, Master Browser"
"3408","541.083574740","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"3409","541.104198006","10.10.5.14","10.10.5.255","BROWSER","248","Host Announcement NODE4-PC, Workstation, Server, NT Workstation, Potential Browser"
"3410","541.192268730","10.10.5.14","10.10.5.11","TCP","60","445  >  50160 [ACK] Seq=424 Ack=63749 Win=64256 Len=0"
"3411","541.208900270","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"3412","541.489361584","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"3413","541.505021831","10.10.5.14","10.10.5.255","NBNS","92","Name query NB PIPE.SKYPE.COM<00>"
"3414","541.598284964","10.10.5.12","10.10.5.10","TCP","6135","49204  >  1292 [PSH, ACK] Seq=170904 Ack=541 Win=254 Len=6081"
"3415","541.598316469","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=541 Ack=176985 Win=2354 Len=0"
"3416","541.598544499","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=541 Ack=176985 Win=2354 Len=15"
"3417","541.724143813","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ISATAP<00>"
"3418","541.790472405","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=176985 Ack=556 Win=254 Len=0"
"3419","541.793516926","fe80::c49f:7c4:c006:ed2","ff02::1:3","LLMNR","84","Standard query 0x1bf7 A wpad"
"3420","541.793604994","10.10.5.12","224.0.0.252","LLMNR","64","Standard query 0x1bf7 A wpad"
"3421","541.893368024","fe80::c49f:7c4:c006:ed2","ff02::1:3","LLMNR","84","Standard query 0x1bf7 A wpad"
"3422","541.893368307","10.10.5.12","224.0.0.252","LLMNR","64","Standard query 0x1bf7 A wpad"
"3423","542.094082566","10.10.5.12","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"3424","542.128510621","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"3425","542.149605826","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"3426","542.239701832","10.10.5.14","10.10.5.255","NBNS","92","Name query NB PIPE.SKYPE.COM<00>"
"3427","542.457398894","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ISATAP<00>"
"3428","542.457805418","10.10.5.11","10.10.5.14","SMB","107","Echo Request"
"3429","542.458402728","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"3430","542.462063482","10.10.5.14","10.10.5.11","SMB","107","Echo Response"
"3431","542.650121223","10.10.5.11","10.10.5.14","TCP","60","50160  >  445 [ACK] Seq=63802 Ack=477 Win=65024 Len=0"
"3432","542.716796622","10.10.5.11","10.10.5.14","TCP","66","50213  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3433","542.717104555","10.10.5.14","10.10.5.11","TCP","66","445  >  50213 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3434","542.717376129","10.10.5.11","10.10.5.14","TCP","60","50213  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3435","542.717758304","10.10.5.11","10.10.5.14","SMB","191","Negotiate Protocol Request"
"3436","542.740451791","10.10.5.14","10.10.5.11","SMB","185","Negotiate Protocol Response"
"3437","542.740714533","10.10.5.11","10.10.5.14","SMB","139","Session Setup AndX Request"
"3438","542.741350102","10.10.5.14","10.10.5.11","SMB","259","Session Setup AndX Response"
"3439","542.741905325","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"3440","542.786143896","10.10.5.11","10.10.5.14","TCP","66","50215  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3441","542.786243634","10.10.5.14","10.10.5.11","TCP","66","445  >  50215 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3442","542.786402923","10.10.5.11","10.10.5.14","TCP","60","50215  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3443","542.796982934","10.10.5.11","10.10.5.14","TCP","66","50216  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3444","542.797299925","10.10.5.14","10.10.5.11","TCP","66","445  >  50216 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3445","542.797658084","10.10.5.11","10.10.5.14","TCP","60","50216  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3446","542.798024739","10.10.5.11","10.10.5.14","TCP","186","50215  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3447","542.807258523","10.10.5.11","10.10.5.14","TCP","66","50217  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3448","542.807493107","10.10.5.14","10.10.5.11","TCP","66","445  >  50217 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3449","542.807627732","10.10.5.11","10.10.5.14","TCP","60","50217  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3450","542.807627973","10.10.5.11","10.10.5.14","TCP","186","50216  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3451","542.807804509","10.10.5.11","10.10.5.14","TCP","186","50217  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3452","542.822561652","10.10.5.11","10.10.5.14","TCP","66","50219  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3453","542.822690161","10.10.5.14","10.10.5.11","TCP","66","445  >  50219 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3454","542.822971750","10.10.5.11","10.10.5.14","TCP","60","50219  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3455","542.823210309","10.10.5.11","10.10.5.14","TCP","186","50219  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3456","542.842421269","10.10.5.11","10.10.5.14","TCP","66","50221  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3457","542.842493152","10.10.5.14","10.10.5.11","TCP","66","445  >  50221 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3458","542.842714017","10.10.5.11","10.10.5.14","TCP","60","50221  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3459","542.843748143","10.10.5.12","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"3460","542.853443075","10.10.5.11","10.10.5.14","TCP","66","50222  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3461","542.853555452","10.10.5.14","10.10.5.11","TCP","66","445  >  50222 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3462","542.853761587","10.10.5.11","10.10.5.14","TCP","60","50222  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3463","542.854017743","10.10.5.11","10.10.5.14","TCP","186","50221  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3464","542.854017911","10.10.5.11","10.10.5.14","TCP","186","50222  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3465","542.869594105","10.10.5.11","10.10.5.14","TCP","66","50223  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3466","542.869737703","10.10.5.14","10.10.5.11","TCP","66","445  >  50223 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3467","542.869951339","10.10.5.11","10.10.5.14","TCP","60","50223  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3468","542.880349978","10.10.5.11","10.10.5.14","TCP","66","50224  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3469","542.880495082","10.10.5.14","10.10.5.11","TCP","66","445  >  50224 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3470","542.880629314","10.10.5.11","10.10.5.14","TCP","60","50224  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3471","542.880784804","10.10.5.11","10.10.5.14","TCP","186","50223  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3472","542.880957918","10.10.5.11","10.10.5.14","TCP","186","50224  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3473","542.896538249","10.10.5.11","10.10.5.14","TCP","66","50225  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3474","542.897481910","10.10.5.14","10.10.5.11","TCP","66","445  >  50225 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3475","542.897482103","10.10.5.11","10.10.5.14","TCP","60","50225  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3476","542.899075026","10.10.5.11","10.10.5.14","TCP","66","50226  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3477","542.899286083","10.10.5.14","10.10.5.11","TCP","66","445  >  50226 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3478","542.899840986","10.10.5.11","10.10.5.14","TCP","60","50226  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3479","542.900053704","10.10.5.11","10.10.5.14","TCP","186","50225  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3480","542.911895606","10.10.5.11","10.10.5.14","TCP","66","50227  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3481","542.912097872","10.10.5.14","10.10.5.11","TCP","66","445  >  50227 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3482","542.912315092","10.10.5.11","10.10.5.14","TCP","60","50227  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3483","542.912637985","10.10.5.11","10.10.5.14","TCP","186","50226  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3484","542.926967880","10.10.5.11","10.10.5.14","TCP","66","50228  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3485","542.927087537","10.10.5.14","10.10.5.11","TCP","66","445  >  50228 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3486","542.927247106","10.10.5.11","10.10.5.14","TCP","60","50228  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3487","542.927472222","10.10.5.11","10.10.5.14","TCP","186","50227  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3488","542.936799466","10.10.5.11","10.10.5.14","TCP","66","50230  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3489","542.936990642","10.10.5.14","10.10.5.11","TCP","66","445  >  50230 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3490","542.937134319","10.10.5.11","10.10.5.14","TCP","60","50230  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3491","542.937722062","10.10.5.11","10.10.5.14","TCP","186","50228  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3492","542.956073048","10.10.5.11","10.10.5.14","TCP","66","50232  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3493","542.956073224","10.10.5.14","10.10.5.11","TCP","66","445  >  50232 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3494","542.956190546","10.10.5.11","10.10.5.14","TCP","60","50232  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3495","542.956422014","10.10.5.11","10.10.5.14","TCP","186","50230  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3496","542.957277066","10.10.5.11","10.10.5.14","TCP","60","50213  >  445 [ACK] Seq=223 Ack=337 Win=65280 Len=0"
"3497","542.957277204","10.10.5.11","10.10.5.14","SMB","191","Negotiate Protocol Request"
"3498","542.957574074","10.10.5.14","10.10.5.11","SMB","185","Negotiate Protocol Response"
"3499","542.975881269","10.10.5.11","10.10.5.14","SMB","139","Session Setup AndX Request"
"3500","542.975956608","10.10.5.14","10.10.5.11","SMB","179","Session Setup AndX Response"
"3501","542.998886361","10.10.5.11","10.10.5.14","TCP","60","50213  >  445 [FIN, ACK] Seq=223 Ack=337 Win=65280 Len=0"
"3502","542.998979978","10.10.5.14","10.10.5.11","TCP","60","445  >  50213 [ACK] Seq=337 Ack=224 Win=65536 Len=0"
"3503","542.999956073","10.10.5.14","10.10.5.11","TCP","60","445  >  50213 [RST, ACK] Seq=337 Ack=224 Win=0 Len=0"
"3504","543.020211757","10.10.5.11","10.10.5.14","TCP","66","50236  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3505","543.020359414","10.10.5.14","10.10.5.11","TCP","66","445  >  50236 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3506","543.020555165","10.10.5.11","10.10.5.14","TCP","60","50236  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3507","543.020586983","10.10.5.11","10.10.5.14","TCP","186","50236  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3508","543.024563340","10.10.5.14","10.10.5.255","NBNS","92","Name query NB PIPE.SKYPE.COM<00>"
"3509","543.027559544","10.10.5.14","10.10.5.11","TCP","60","445  >  50215 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3510","543.027559737","10.10.5.14","10.10.5.11","TCP","60","445  >  50216 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3511","543.027559793","10.10.5.14","10.10.5.11","TCP","60","445  >  50217 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3512","543.027635327","10.10.5.14","10.10.5.11","TCP","60","445  >  50219 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3513","543.038293415","10.10.5.11","10.10.5.14","TCP","66","50237  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3514","543.038412298","10.10.5.14","10.10.5.11","TCP","66","445  >  50237 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3515","543.038727141","10.10.5.11","10.10.5.14","TCP","60","50237  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3516","543.049169391","10.10.5.11","10.10.5.14","TCP","66","50239  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3517","543.049330241","10.10.5.14","10.10.5.11","TCP","66","445  >  50239 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3518","543.049473843","10.10.5.11","10.10.5.14","TCP","60","50239  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3519","543.049717570","10.10.5.11","10.10.5.14","TCP","186","50237  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3520","543.064641997","10.10.5.11","10.10.5.14","TCP","66","50240  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3521","543.064882148","10.10.5.14","10.10.5.11","TCP","66","445  >  50240 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3522","543.064974621","10.10.5.11","10.10.5.14","TCP","60","50240  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3523","543.065217378","10.10.5.11","10.10.5.14","TCP","186","50239  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3524","543.076089818","10.10.5.11","10.10.5.14","TCP","66","50241  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3525","543.076274331","10.10.5.14","10.10.5.11","TCP","66","445  >  50241 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"3526","543.076468364","10.10.5.11","10.10.5.14","TCP","60","50241  >  445 [ACK] Seq=1 Ack=1 Win=65536 Len=0"
"3527","543.076468551","10.10.5.11","10.10.5.14","TCP","186","50240  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3528","543.076659978","10.10.5.11","10.10.5.14","TCP","186","50241  >  445 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=132 [TCP segment of a reassembled PDU]"
"3529","543.084787944","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"3530","543.128248184","10.10.5.14","10.10.5.11","TCP","60","445  >  50221 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3531","543.128248400","10.10.5.14","10.10.5.11","TCP","60","445  >  50222 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3532","543.128248445","10.10.5.14","10.10.5.11","TCP","60","445  >  50223 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3533","543.128248482","10.10.5.14","10.10.5.11","TCP","60","445  >  50224 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3534","543.128248526","10.10.5.14","10.10.5.11","TCP","60","445  >  50225 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3535","543.128248569","10.10.5.14","10.10.5.11","TCP","60","445  >  50226 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3536","543.128248604","10.10.5.14","10.10.5.11","TCP","60","445  >  50227 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3537","543.128355073","10.10.5.14","10.10.5.11","TCP","60","445  >  50228 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3538","543.149436660","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"3539","543.157388016","10.10.5.11","10.10.5.14","TCP","60","50232  >  445 [ACK] Seq=223 Ack=257 Win=65280 Len=0"
"3540","543.227792598","10.10.5.14","10.10.5.11","TCP","60","445  >  50230 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3541","543.227792880","10.10.5.14","10.10.5.11","TCP","60","445  >  50236 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3542","543.227792925","10.10.5.14","10.10.5.11","TCP","60","445  >  50237 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3543","543.269791807","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","86","Standard query 0x512e A isatap"
"3544","543.269792146","10.10.5.14","224.0.0.252","LLMNR","66","Standard query 0x512e A isatap"
"3545","543.328417716","10.10.5.14","10.10.5.11","TCP","60","445  >  50239 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
"3546","543.328417917","10.10.5.14","10.10.5.11","TCP","60","445  >  50240 [ACK] Seq=1 Ack=133 Win=65536 Len=0"
